ClassTissuePost,ClassTissuePre,ClassTissueFlair,ClassTumorPost,ClassTumorPre,ClassTumorFlair,ClassEdemaPost,ClassEdemaPre,ClassEdemaFlair
1.1012863,1.1616377,1.1434511,1.3669974,1.2036345,1.35076,1.2789761,1.2602664,1.3157846
0.69154346,0.5149275,0.23761636,1.1177484,0.79547334,0.8757813,1.0062647,1.0795023,1.0924957
0.012185692,0.040599566,0.04172999,1.4704534,1.2249228,1.5421133,1.0587972,1.1617347,1.238871
0.9595616,1.134378,1.1521074,2.4736626,1.1996677,1.4799867,1.1882149,1.1871006,1.2241553
0.83839744,0.60808825,0.2294498,1.7815975,0.809327,0.625877,1.0372994,1.1244458,1.0387679
1.0161014,0.7843391,0.94644713,1.7005913,0.9561732,1.1636815,1.0225224,1.1440803,1.5543437
1.0656692,1.0341328,1.2825177,1.6149706,0.95718205,1.0259298,0.95526195,1.0633558,1.6131698
1.012329,1.1188653,0.96624625,1.4334496,1.2215217,2.098136,0.9193613,1.051495,1.7559682
1.3709513,0.8362768,0.30923232,2.0364652,1.2719104,1.5096663,0.91696495,1.0159049,1.5568306
1.0094129,1.0739214,1.1832945,1.4052745,1.0568559,1.3082292,0.94946116,1.0600346,1.2870063
0.83733094,0.7553255,0.5452277,1.3910575,1.5801352,1.7331537,1.0607109,1.1217927,1.5581232
0.9681558,1.0054467,1.2131506,2.0713952,1.572414,2.166482,1.0351703,1.1078974,1.5992775
0.75489837,0.69838303,0.8931207,1.1800631,1.1059555,1.949063,1.0447147,1.143147,1.56714
0.001916699,0.0025585247,0.014932074,1.0179085,1.0935104,1.4704455,0.9900231,1.0909257,1.5231093
0.3829618,0.17979884,0.1774311,1.1917907,1.2562352,2.227442,0.9884068,1.0967708,1.6325995
0.85460216,0.7442519,0.5837173,1.6686193,1.1689264,1.6134651,0.9936115,1.1216626,1.447653
0.39663148,0.63733226,0.3580473,1.5763376,0.93860817,1.1745368,0.894854,1.0234128,1.7015413
0.6727205,0.6516413,0.21672876,1.1563083,1.2728758,1.3716393,0.9981511,1.1158448,1.3600912
0.97343975,0.9134865,0.91457665,1.2820259,0.8811279,1.085928,0.86439747,1.0640556,1.2999747
1.2586697,0.98788977,0.2947069,1.5313833,1.3372774,1.6812576,0.88541234,1.070135,1.5203625
1.0168341,0.7881106,0.75394213,1.9233015,0.91138,0.9766804,1.0197256,1.0627666,1.3323896
0.9953904,1.1608865,1.1279956,1.5944053,1.2226689,2.0512762,0.8894576,0.95827675,1.6415154
0.8001901,0.47109237,0.18303828,1.5906043,1.9272716,1.9325237,1.0181237,1.0982387,1.6037548
0.931142,0.7343966,0.55304575,1.7068763,1.6174729,1.3902317,1.2035513,1.2508093,1.2163527
0.4576529,0.3057058,0.10897304,1.9287108,1.5917078,2.0681195,0.8963145,1.0255508,1.72131
1.0109975,1.0367123,1.0145952,1.4955337,1.1433208,1.456835,1.0284632,1.1288018,1.524964
1.1823133,1.0941947,0.9643339,1.289054,1.6060472,2.3455057,0.92917925,1.0375354,1.6923405
0.94392157,1.1299945,1.1050674,1.3720131,0.7907867,0.84028625,0.8521663,0.9891265,1.7564636
0.17559578,0.39338884,0.026213104,1.5389838,0.86894387,0.8652951,1.0718948,1.095838,1.1868172
1.0708808,0.8719165,0.6671342,1.4328399,1.0460426,1.2229264,1.0373623,1.1048057,1.0951407
1.0530815,1.0743562,1.2654293,1.2334752,1.3813713,2.0577948,1.1096028,1.122372,1.3353761
0.10008388,0.27459097,0.046897784,1.3163809,1.135832,1.327847,1.3109112,1.2178526,1.1359245
0.97202003,1.1578716,1.0623951,1.9458357,0.9016059,1.247152,1.1343703,1.0637857,1.3579538
1.0553968,1.0711641,1.130496,2.0524666,1.4304637,1.5646874,1.0715604,1.157951,1.4697002
1.8692527,0.9856248,0.8783574,1.444818,0.9517716,1.1115,0.97991997,1.0570879,1.5222079
0.024959093,0.10163417,0.08089938,1.2874323,1.1254972,1.5805947,1.0858551,1.0919603,1.44538
0.9800233,1.1107941,1.0879693,1.0481642,1.0923756,1.5223597,1.0946001,1.1509404,1.4428039
0.63745,0.7987107,0.82660836,1.9476864,1.6108832,1.8231282,1.0574224,1.1576058,1.5143602
0.14856431,1.1865063,0.82986677,1.7113599,0.8749674,1.0159823,0.91798335,1.0780902,1.178408
0.87274885,1.0248636,0.95800334,2.335068,1.0680249,1.5122354,0.8490865,1.0294828,1.7014897
1.22693,1.1293124,1.0000486,1.4361503,1.6173943,2.0777836,0.94759893,1.0580631,1.6492827
0.097453006,1.104119,0.5414895,1.9053766,1.036115,1.3113437,1.2496593,1.1561651,1.134536
1.0728234,1.1619838,1.1167905,1.4938805,1.5666041,2.0337033,1.0178118,1.1154245,1.6941612
0.1400085,0.49204215,0.60622466,1.4280143,0.88304603,1.1660881,1.066192,1.187699,1.4172244
0.81567866,0.76775986,0.38926572,1.6094033,0.91079366,0.7901115,1.1294531,1.2095747,1.2266401
1.077107,1.1685649,1.0340365,1.36131,1.2070247,1.6139668,0.95675325,1.078069,1.6316601
0.9681005,1.1519079,1.1293582,1.8254497,1.2380329,1.7954553,0.96721715,1.0459555,1.5177113
0.035065588,1.012197,0.88444346,0.7279983,1.0620217,1.368958,0.87172025,0.9664209,1.6277056
0.028935667,0.14050083,0.08841409,1.3837748,1.17075,1.6219708,1.140898,1.2384766,1.3774076
1.0493615,1.1583588,1.1701678,1.6592536,1.1278267,1.6084949,1.0592378,1.0141662,1.5591952
1.0230742,1.0854368,1.1795415,2.1827037,1.1407405,1.3960017,0.8860875,1.0190318,1.6613548
0.07377791,0.6940794,0.71035874,1.6972473,0.93647796,1.204643,1.0553603,1.1358936,1.4576907
1.1372374,1.0084872,0.24596757,1.5317705,1.2754688,1.3110485,1.0759525,1.1187466,1.5036625
0.3928947,0.2218934,0.34133124,1.2900925,1.3178767,1.9217224,1.1090522,1.1072484,1.5122535
0.23622496,0.21743315,0.059887752,1.8277991,0.8335832,1.0578086,1.0459617,1.1601452,1.6033993
0.93391764,1.0725815,1.1217332,1.271261,1.1101528,0.95535326,1.0450661,1.0966152,1.3924403
0.969953,1.1789517,1.0988227,1.6054026,1.0739704,1.2499114,0.9572273,1.0371163,1.6672174
0.08157737,0.2331128,0.3843258,1.4458826,1.149626,1.3238358,1.1025292,1.0771275,1.4566361
0.27322763,0.07876865,0.09554269,2.2148821,1.5500602,1.6147141,1.0549347,1.1635278,1.4890859
1.0139874,1.1617656,1.1930223,1.1780854,0.9663742,1.1903951,0.85016704,1.0339992,1.4666564
0.42545214,0.31087056,0.11688517,1.6326008,0.79573303,0.82528317,0.8616256,1.0489181,1.6040865
1.0317466,1.1342905,1.0718328,1.5037048,1.2242295,1.7970558,0.85184085,1.0129936,1.6222993
0.081933096,0.4279334,0.026569221,1.603935,0.90571004,1.2029669,1.0099694,1.1295044,1.6244694
0.94645303,0.8569658,0.5539512,1.422856,1.7774469,1.765002,0.82498395,1.032433,1.6266267
0.28800207,0.33401406,0.14109781,1.4671618,0.9971773,1.2507865,1.0877286,1.1738626,1.146001
0.97257614,1.1453636,1.1125503,1.8213967,0.7309261,0.64003384,1.0949985,1.1694695,1.171604
1.015222,1.1564723,1.1287981,1.2985647,1.1079005,1.291093,1.1125538,1.1495924,1.346259
1.0577556,1.1227596,1.1465986,1.6412816,1.4289913,1.3566024,1.2049524,1.1500067,1.3380742
1.0870996,0.602253,0.46136406,1.4700564,1.1764859,1.4106443,0.952239,1.0379685,1.612772
1.0348707,1.131251,1.494718,1.6883346,1.9607332,2.1127763,0.96037585,1.1197804,1.6059167
1.0583278,0.9666301,0.6331882,1.5980451,1.2412573,1.2907684,0.64051586,1.0434769,1.0707595
0.9936687,1.13012,1.0088618,1.3025662,1.0901916,1.4767693,0.84478414,0.960257,1.6899209
1.0414691,0.7333097,0.21742128,1.4627438,0.9134242,1.0831178,1.020575,1.1182147,1.3806683
0.18282852,1.1890844,1.1237487,1.884334,0.943759,0.9048251,0.69161594,0.79809004,1.1621698
0.017723642,0.060665842,0.062890925,1.3961499,1.0891566,1.4463569,1.1757987,1.2289162,1.33535
0.1622121,0.10920083,0.029885909,1.42896,0.674996,0.54715353,1.1792281,1.1265563,1.0838892
0.12461625,0.16849093,0.05196315,2.1397147,1.0892837,1.1612864,0.9363607,1.1200947,1.6822077
0.9473172,0.5825424,0.23792228,1.642758,1.1183206,1.2762504,1.2240622,1.2194355,1.0846575
1.1503828,1.1138479,1.0731783,1.8554955,1.2049121,1.3191334,1.0533814,1.1535208,1.4625835
1.0296375,0.8687516,0.33656377,1.6687046,1.2043442,1.2567261,0.90398407,1.0748562,1.5384252
0.49344373,0.5869448,0.17833307,1.0512599,1.2088106,1.6360397,1.0196601,1.0640059,1.7027483
1.1239789,1.1499014,1.0792087,2.47052,1.3389777,1.9320363,1.3099276,1.2208582,1.5448326
1.0303245,1.0817853,1.2543825,1.5705037,1.1396618,0.71961737,0.909387,1.0330275,1.5784734
1.0639557,1.0948,1.1036532,1.722601,0.81847495,0.9313299,1.0774219,1.124059,1.4380363
1.0578917,1.1664169,1.0638968,1.5869141,1.1685553,1.2688339,1.0541629,1.0810124,1.6791399
1.0574938,1.1881344,1.1096725,1.8561528,1.0096031,1.071463,0.93451756,0.99046195,1.4742146
0.80980444,0.5771546,0.18069206,1.6876754,1.2828761,1.6659949,0.4951893,1.3398759,1.0730873
0.13945696,0.20237578,0.050805405,1.6963227,1.1168103,1.353544,1.0712128,1.1526749,1.1856241
1.3945897,0.98510665,0.29815456,1.5441694,1.1078203,1.4939762,1.1091887,1.1465794,1.2510607
0.11640687,0.108480535,0.070705615,1.429319,1.1675152,1.085477,1.3538529,1.2761978,1.4497008
0.6570669,0.46269077,0.11017151,1.745045,1.1311363,1.8152167,1.0553789,1.0609452,1.3546987
0.08320882,0.18375783,0.19593516,1.9125844,1.0667387,1.265438,1.0507506,1.0379387,1.2914313
1.0841461,1.138616,1.0568517,1.1569904,1.0367872,1.4689306,0.8989922,1.0296142,1.7207997
0.017658819,0.1093918,0.038103897,1.0676124,0.9384853,1.0846295,1.1321136,1.1983217,1.3049523
0.41088772,0.32366922,0.14348908,0.9521406,0.66895235,0.19666365,1.1214806,1.2165865,1.1937938
0.2790955,0.15968777,0.11758714,1.665575,0.5836661,0.4693845,0.92354757,1.053717,1.5237536
1.0264014,1.1319672,1.0794065,1.8355399,1.1527355,1.6907301,0.9681247,1.0398222,1.3205962
1.032181,1.0607613,1.2769291,1.1871192,1.1213852,1.2367951,1.0905939,1.160952,1.607823
1.37024,1.0130948,0.7666201,1.4162014,1.0459623,1.2154863,1.1254047,1.1616672,1.4046715
0.009706017,0.0078159915,0.052507866,1.8543776,1.1658616,1.655448,1.0724002,1.1218201,1.5837684
0.11328481,0.33824718,0.14161605,2.2491102,1.430369,2.0336316,1.1956068,1.0249263,1.6474093
0.09705427,1.5076553,1.0646567,1.8280467,1.1375666,1.5799007,0.9713413,0.95208406,1.1610448
1.1731837,1.1588037,1.0646136,1.4177488,1.1358604,1.6417438,0.8655459,1.0444378,1.6803243
0.9260834,1.1451669,1.0470167,1.4346488,1.8257414,2.0388114,0.82844526,0.9757814,1.6499997
0.040303785,0.20274179,0.06008913,1.712964,1.2028213,1.5770639,0.96841383,1.0782456,1.0716987
0.30919454,0.14227712,0.08759542,1.5731905,1.1125505,1.5026771,1.1305299,1.1988106,1.0974717
0.9318551,0.32613656,0.29095057,1.5454345,1.2625115,2.222583,0.8946845,1.1233463,0.9997959
1.0226781,1.0158298,1.1042219,1.5524468,0.9545557,1.2250172,1.037967,1.1750494,1.1990625
0.9890052,0.66331905,0.18347952,1.7322034,0.9078513,1.0439557,0.9965663,1.0888209,1.4251148
0.949637,1.0806386,1.0782896,1.3412522,1.1852275,1.4313318,1.0981922,1.0019104,1.5309833
0.31048396,0.428005,0.11640207,1.572805,1.2778212,1.267427,0.85944146,1.0283633,1.4801799
1.2200252,0.8405328,0.3173693,1.5606426,1.323563,1.9001867,0.96603405,1.1441597,1.431468
1.1232291,1.1674523,1.0289247,0.8953125,1.2406867,1.0421169,0.97655094,1.1154006,1.6015466
1.1910293,1.0898684,0.87445986,1.6337566,1.4593965,1.4071798,1.0572089,1.0682915,1.3667626
0.18502852,1.3003201,0.95402575,1.7100611,0.89550203,1.1717817,1.1470112,1.169289,1.0838856
0.35925105,0.49603146,0.2502573,2.2017086,1.3016053,1.8328818,1.0610932,1.1429626,1.5084864
1.0492587,1.1449203,1.0944071,1.6704115,1.1706342,1.5032637,1.4562763,1.2409475,1.4740456
1.0376612,1.1249044,1.0948946,1.5761095,0.9890499,1.0807713,1.0633634,1.090758,1.5361396
0.16007641,0.22166993,0.15060696,2.176079,1.0498021,1.6502773,1.0376644,1.1251111,1.2615952
1.0877647,0.8101494,0.48441947,1.9729692,0.7821119,0.75443745,1.1319777,1.0869366,1.2287989
0.12866494,0.13343094,0.08850816,1.5010275,1.2703214,1.4093038,0.9660064,1.1289022,1.2576196
0.047405552,1.2527055,0.94214976,1.6100382,1.9554789,1.8208483,1.080806,1.2218015,1.4999447
0.19740207,0.29518637,0.18875797,1.5947123,1.4103888,1.4567415,1.1066233,1.087603,1.2496605
1.260958,1.0192744,1.0644346,1.3711178,1.1499717,1.2481502,1.0983771,1.1235523,1.1588366
0.062324937,0.09647621,0.029147113,2.0067291,1.1525842,1.6026767,0.8347356,0.9868646,1.6759678
0.141838,0.57763433,0.77435696,1.3112271,1.2631372,2.319717,1.1267864,1.1062913,1.4436624
0.10015803,0.6837784,0.5343658,1.7693835,0.9512265,1.1553578,0.83052206,0.9837976,1.6411667
0.09133831,1.0517377,0.81003374,1.9182681,1.3071576,1.5477493,0.9469268,1.0987605,1.6822835
1.1875738,0.96822894,0.2687447,2.3728857,1.4122742,1.753254,0.78801167,1.0088773,1.5394781
0.06434801,0.36879805,0.12425894,1.9722744,0.9561567,1.103978,1.0921537,1.1098119,1.4221023
0.45611018,0.37010917,0.1275466,2.2394536,1.1690068,1.5662855,0.90055275,1.0170108,1.7004964
0.103962205,0.60364217,0.41468373,1.6586868,1.0788473,1.3712561,0.94251555,1.0846212,1.6349113
0.042446103,0.10981354,0.035035893,1.0137708,0.964,1.0611849,1.1902581,1.2139074,1.2417587
0.13477176,0.4677653,0.14847559,1.7693818,1.2631079,1.4155363,1.1438262,1.244628,1.2144428
0.7086823,0.35572234,0.16878562,1.2297629,1.0883313,1.2299482,1.0106332,1.1365767,1.2876452
1.162485,1.1849817,0.9931806,1.9322029,1.155404,1.6269147,0.957595,1.0979389,1.6559397
1.0032067,1.1027881,1.0238881,1.4002575,1.5489376,2.2189834,1.1362869,1.0653032,1.7784969
0.021343768,0.010429812,0.028322091,1.46386,1.153562,1.4116352,0.8394765,1.002051,1.740965
0.85873383,0.812973,0.8530545,1.5227214,1.1479765,1.2479514,0.92612904,1.0817289,1.7281725
1.041945,1.1001254,1.0465294,1.6608622,1.7520175,2.2762377,0.96740454,1.0831542,1.5984478
1.048498,1.0430759,1.0575613,1.4148582,1.0991367,1.575607,0.8601657,1.0083042,1.7781714
1.0708762,1.1605803,1.0375336,1.7997785,1.1548324,1.4331753,1.0753672,1.0395164,1.2524887
1.2946141,0.6805977,0.59619474,1.8217306,1.2432586,1.622,1.1837183,1.210937,1.2858438
0.92494774,0.4733335,0.26641786,1.1607049,0.90801805,0.9119277,0.9156086,1.0344394,1.1186396
0.16550966,0.10449327,0.09499039,2.036446,1.227189,1.4639401,1.0246896,0.9788623,1.506093
0.08943325,0.4681131,0.071185574,2.2431393,1.1508973,1.5771245,1.1478993,1.0815345,1.4672185
0.8614391,0.7071699,0.48455736,1.6365323,0.72611,0.6450301,0.91156775,1.040985,1.5808502
0.9478617,0.80446404,0.76384664,1.8590932,0.7053235,0.60907763,1.0013525,1.0908976,1.5102029
0.54371095,0.34776896,0.14868745,1.4658102,1.644329,1.5104985,1.015679,1.13847,1.5769086
0.9858264,1.126096,1.1318009,1.2710932,1.0756092,1.4598117,1.0967846,1.1574515,1.2143607
1.1563866,1.1860615,0.9531614,1.3513721,1.0833133,1.5505501,0.87064415,1.0570894,1.5982509
1.001475,1.1522652,1.0363353,1.4148504,0.863627,1.060698,1.1130545,1.132208,1.3656701
1.0146317,1.0537467,0.96175563,1.3140162,1.1024787,1.5687276,0.9766333,1.0665833,1.4729718
0.96527696,0.73227483,0.19062005,0.84939015,0.5954718,0.39058104,1.0129026,1.1203543,1.1288027
1.0425694,1.1575032,1.2002214,1.1558102,0.916521,1.1607075,1.0073043,1.1326953,1.5467198
0.502666,0.5243815,0.48528355,1.6363965,1.1067562,1.4142902,1.0101788,1.126097,1.45366
0.8271626,0.5484762,0.47925025,2.1226113,1.0306623,1.584013,1.1446892,1.237686,1.2916169
0.4197436,0.26783738,0.1653147,1.017113,1.0281651,0.9323108,1.0561894,1.1684881,1.5402397
0.15278515,0.13598853,0.30014664,1.4836975,1.1660813,1.205229,0.9283296,1.098372,1.7211015
0.13626789,0.44976276,1.202196,1.3396459,1.1353506,1.2838954,1.1819314,1.1620238,1.3451009
0.030584933,0.029084874,0.019208891,1.6527965,1.0658607,1.7248914,1.0571258,1.1789744,1.5813121
1.0029254,1.1201967,1.1053138,1.7534713,1.1430202,1.4607186,1.1534423,1.1823193,1.4010147
0.94697946,0.8266542,0.7518976,1.7992586,1.4236681,2.075288,0.9927723,1.001691,1.6433917
0.4055324,0.26899377,0.18395758,1.479708,1.1913892,1.5534807,1.2992237,1.2655276,1.4319596
0.15551798,1.5170517,0.56999385,1.886464,0.87611717,0.82790834,0.69953114,0.8149023,1.2625145
0.51086205,0.58521175,0.121011585,1.3885894,0.7000386,0.2887943,0.9875821,1.0264404,1.1386288
0.97518855,1.1224931,1.0339739,1.6271547,1.037845,1.2557424,0.9837278,1.0246941,1.5483541
1.0800877,1.1777707,1.1408257,2.143743,1.067435,1.5653913,1.1556492,1.1139407,1.5707822
0.07946182,0.053682726,0.059445348,1.4769969,1.1813493,1.0961581,0.9494167,1.0366489,1.8378931
1.1939461,1.2059265,1.0585387,1.4479994,1.1433532,1.3031291,0.9784587,1.024366,1.6692202
0.9404867,0.99066246,1.1283762,1.6733553,1.1965884,1.4888945,0.8933143,0.9063578,1.2282486
0.4378605,0.26112705,0.051867012,2.0241346,1.0894665,1.3768644,1.1408879,1.2554944,1.4381489
1.0617723,1.1028153,1.1504058,1.5625354,1.0322524,1.402102,1.0068169,1.0787901,1.5098538
1.020768,1.1656189,1.2566245,1.8824004,1.0758349,1.6976243,1.252807,1.0777107,0.9904049
0.61421955,0.7142312,0.5180828,1.8569005,1.1305696,1.5845634,0.980795,1.1273304,1.0109671
1.0769255,1.1463398,1.0058228,2.1423771,1.100821,1.6660305,1.0337002,1.0630572,1.3648375
1.195919,1.1220065,1.0324588,1.1152679,1.1913285,1.5356346,1.0790603,1.1923032,1.4710566
0.8904533,0.8570113,0.87931067,1.5550203,1.1483178,1.6236373,0.91649026,1.0303001,1.653416
0.9974003,1.082942,1.09233,1.3580091,1.193345,1.4824219,1.1787107,1.1820823,1.3651096
0.20047839,0.27710482,0.28767943,1.6984249,1.1610453,1.5972979,1.093044,1.0428903,1.4061531
0.6869635,0.5957702,0.44778028,1.3908355,1.4028388,2.339983,1.1671628,1.2153271,1.1961979
0.86575806,1.0998992,1.108905,1.9483415,1.1838856,1.7690037,1.049281,1.082526,1.615259
1.177117,1.1213903,1.1144001,1.2628168,1.0657814,1.0473368,0.8728796,1.034845,1.6611998
1.1673986,1.1699975,1.1338187,1.5572242,1.1281359,1.2062497,1.1632043,1.1488966,1.3477091
0.19289103,0.408617,0.6699574,1.3303547,1.1241618,1.4187045,1.1351746,1.1390527,1.3898981
0.13071828,0.07146279,0.10916655,1.8149719,1.1749005,1.4178375,0.96792895,1.1449554,1.0884475
1.0620137,1.0622656,1.0734288,2.0740361,1.1791049,1.5906008,1.1121719,1.158963,1.3097128
0.6328133,0.6265947,0.2477117,1.8549881,1.1331618,1.8389642,1.0240313,1.0354844,1.3571754
0.063343436,1.0572703,0.7911949,1.4490291,1.3976487,1.5925655,0.8858896,1.0337913,1.473898
0.09943912,0.40903664,0.37930664,1.7973248,0.95790994,1.118866,1.1079618,1.1336858,1.0667043
0.78187114,0.86846477,0.47294682,1.2206016,1.0578294,1.4838337,1.0039219,1.0377344,1.4854081
1.1313676,1.2082063,1.0574085,1.882607,1.1618301,1.3502153,1.0144728,1.1137987,1.5640842
1.0002468,1.1365776,1.1519845,2.1807373,1.3027534,1.7370613,1.0405902,1.1426222,1.485221
1.0911877,1.1147131,0.95679027,2.1286418,1.1716292,1.4631152,1.0956333,1.166878,1.3624505
0.3530281,0.22824162,0.1357615,1.5373067,1.1088217,1.4643369,1.1983484,1.250254,1.2682008
0.950767,1.1010003,1.0667828,1.9038743,1.236114,1.3242501,0.9272968,1.0338305,1.7206258
0.081193365,0.33727112,0.20766927,1.3216171,0.8372518,0.7705565,1.0669816,1.1242007,1.2197201
0.16019148,0.2071585,0.055902895,1.4005384,1.171858,1.729539,1.094568,1.0915257,1.4217787
0.98629105,1.1321048,1.1288306,1.9388423,0.96122193,1.2491493,0.8736797,0.9613001,1.6253703
0.9349674,0.5749748,0.23308206,1.8559234,1.712465,1.7121743,0.862872,0.9998912,1.7069914
0.8428344,0.72181153,0.22922128,1.298649,1.0540835,1.1579518,0.88063157,1.0442926,1.6992898
0.97421455,0.7198149,0.23320346,0.852427,0.33521545,0.3716407,1.0678617,1.1273096,1.3713276
0.97510433,0.77891076,0.2259574,1.7346686,0.9411327,1.0864949,0.99056333,1.1157613,0.9711343
0.09567208,0.21224372,0.1883839,1.4946773,1.1983316,1.3279445,0.8123431,1.0320263,1.6124828
1.0709518,0.99320084,0.8760026,1.1264307,0.97209066,1.2694306,0.89583516,0.99757797,1.6698642
0.1243672,0.06424062,0.12299246,1.4823184,1.1654968,1.5116869,0.99304754,1.1510354,1.1303083
0.14856431,1.1865063,0.82986677,1.7113599,0.8749674,1.0159823,0.91798335,1.0780902,1.178408
1.0169263,1.109858,1.1076473,1.9972613,1.307623,2.247144,1.0853006,1.0257748,1.3902844
1.1524616,1.1951236,1.0756114,1.6539068,1.4561042,1.4547625,1.1459088,1.195734,1.5123295
1.046248,1.11243,1.1431142,1.5917565,1.2488745,1.676716,1.0859224,1.0977594,1.4786862
0.17958124,0.37352383,0.18050271,1.5854841,0.9956338,1.1329101,0.9747168,1.0842154,1.5156909
1.0842227,1.084439,1.1226162,1.6392875,0.94824517,1.1195227,0.88030744,1.0147473,1.6437566
0.17292647,0.23584892,0.13948022,2.1126513,1.5487685,1.5658026,1.2457995,1.1027496,1.326912
1.1187844,1.1127714,1.0554644,1.3136172,0.890026,1.0797311,1.223292,1.2046726,1.1715355
0.62283146,0.5541079,0.3298853,1.2752069,1.0613852,1.2782983,1.1212975,1.1240474,1.4568393
0.12219893,1.6587142,1.1388339,0.9582566,1.1008675,1.5816064,1.0727214,1.1115566,1.1926601
0.99728996,1.126304,1.1641797,1.8460813,1.4276812,1.6158673,0.89218616,1.0499047,1.6539825
1.0407518,1.1484772,1.0276601,1.782813,0.9865174,1.3346411,0.87646145,1.0445565,1.650653
0.08902448,1.0644124,0.80086815,2.0318046,0.75587875,0.75924283,0.9828676,1.0417764,1.4532833
0.7119472,0.529274,0.19882104,1.2125645,1.2066145,1.1266991,1.0160551,1.1409955,1.5513197
0.9288915,1.138286,1.1673276,1.3524555,1.6021996,2.3129306,1.0093585,1.1426064,1.604473
0.08674479,1.3025687,0.63145655,2.202687,0.943708,1.129047,1.002903,1.1142184,1.3594441
1.0162333,1.1398032,1.0623226,1.5302074,1.1524789,1.5169514,1.1672922,1.2513511,1.4103092
0.7936878,0.83761954,0.95234996,1.2396017,1.1184494,1.198797,1.1979167,1.1407293,1.243694
0.09465863,1.326239,0.48547646,1.4568664,0.89105725,0.9216461,1.0125501,1.1081789,1.5159341
1.2392956,1.089061,0.99902177,1.757167,1.4482692,1.6346785,0.98660743,1.1254878,1.6452656
0.82769734,0.78046745,1.1070623,1.6557578,1.22163,1.3266886,1.0387595,1.1457981,1.4700714
1.1913722,0.9920931,0.3490134,1.545926,0.8861575,0.7194186,0.9871586,1.0281881,1.6105782
0.93487704,0.9459645,1.0071794,1.71517,1.1817689,1.4847534,0.93274885,1.0710735,1.7965214
1.1630938,1.1373082,1.353884,1.4824361,1.0722573,0.92801464,1.0803207,1.0845883,1.5091338
0.90783477,1.0574335,0.9578469,1.1588016,1.0619028,1.6038514,1.0377147,1.0770917,1.3012534
1.0634117,1.1023407,1.1494905,1.5940222,1.2916727,1.3836465,1.2789841,1.2915727,0.70764923
0.9971901,0.9279237,1.1109791,1.2125907,1.1573577,1.3895334,1.0111973,1.068292,1.3985782
0.030704299,1.1876187,0.53828,1.3261741,1.1932584,1.1390003,0.97390145,1.0989828,1.5594693
0.94408417,1.0608488,1.0333828,2.3970368,1.1206857,1.5658135,0.90441203,1.0391881,1.6926981
1.1630938,1.1373082,1.353884,1.4824361,1.0722573,0.92801464,1.0803207,1.0845883,1.5091338
1.0932769,0.6012858,0.36165503,1.7663854,1.2177258,1.4182924,0.9432975,1.0442466,1.7860059
0.19032519,0.17251076,0.13318373,1.1397369,1.0088487,1.1691382,1.2356886,1.1455166,1.237688
1.0485783,0.62088,0.5279622,1.0562305,1.0003794,1.191029,1.058969,1.1437091,1.2474793
1.0804569,0.74789244,0.77943885,1.6725863,0.9741283,1.1746715,0.9642439,1.0418885,1.2594386
1.0303125,1.1350021,1.0554806,1.1009834,1.0297889,1.0947443,1.1971132,1.117955,1.2131684
1.1228877,1.1439998,1.306106,1.6405767,1.0909745,1.5276465,0.8469375,0.89970195,1.6733634
0.03854269,0.11726241,0.011933331,1.9555727,0.9654471,1.1787698,0.89632887,1.0527722,1.5647382
0.85695416,0.61661106,0.43094113,1.224827,0.9164534,1.1235497,1.1324792,1.150388,1.3099152
1.0005383,1.1389471,1.1215839,2.2052422,1.0026594,1.1837634,1.1024479,1.1550709,1.4213939
0.64132893,0.80203325,0.5184969,1.880318,0.97906667,1.0285237,0.80968994,0.98581827,1.6055032
0.029685777,0.086398,0.07498927,1.359727,1.2255348,1.489462,1.0180948,1.1740457,1.2212392
1.0566915,0.4594068,0.23338224,1.2867827,1.1417041,1.3887806,1.1187264,1.0655165,1.685124
0.55637944,0.5016801,0.19113363,1.4638582,0.8679758,1.1115339,1.1633955,1.0982238,1.1409118
0.09867188,0.17735969,0.2696804,0.62705153,0.7188138,0.9813988,1.0719781,1.1541313,1.4632772
1.1418449,1.2329955,1.0386703,1.3482231,1.1550739,2.247453,1.0120925,1.0044714,1.5742029
1.0282685,0.6197915,0.25337374,1.3038214,1.1133877,1.2895468,0.93464094,1.0820042,1.7478794
0.9637333,0.76209146,0.26631156,1.3401763,1.0613908,1.1338819,0.9854531,1.180643,1.2893513
0.021091295,0.07764098,0.048955936,1.3719318,1.6518847,2.2017124,1.0237764,1.1480565,1.6205022
1.0105141,1.0882095,1.0014373,1.4322104,1.230663,1.4072629,0.9357448,1.011626,1.6914954
0.98629224,1.1707928,1.0844898,1.4075165,1.3927257,1.5430607,0.9774727,1.0995729,1.5814881
0.2650078,0.24739052,0.16074364,1.8355819,0.8205032,0.84679306,1.0533369,1.1518965,1.1923491
0.13989566,0.42065185,0.17776884,1.8765182,0.6836217,0.4280677,0.8482331,0.9878393,1.5568966
1.1003721,1.2028362,1.0461653,1.8333453,1.3495431,1.6541722,0.90123206,1.0380148,1.6824408
0.45118847,0.4530628,0.4146874,1.36407,1.1338288,1.737336,1.1583697,1.0990543,1.1180001
1.2429383,1.1778672,0.95262605,1.3855095,1.2212797,1.5435832,0.9289903,1.0599575,1.6507602
1.0116892,1.0926163,1.0025436,1.6678768,1.1722003,1.2035975,0.91821086,1.0695581,1.6698394
